string,count
ebdaabcd,98
ebdaabce,2
ebdaacac,33
ebdaacad,1
ebdaacbc,63
ebdaacbd,1
ebdaaccc,31
ebdaaccd,14
ebdaacce,6
ebdaadac,82
ebdaadad,6
ebdaadbc,63
ebdaadbd,7
ebdaadcc,44
ebdaadcd,3
ebdaadce,1
ebdabaac,5
ebdabaad,2
ebdababc,2
ebdabacc,14
ebdabacd,26
ebdabace,1
ebdabbac,27
ebdabbad,6
ebdabbbc,37
ebdabbbd,2
ebdabbcc,67
ebdabbcd,37
ebdabbce,2
ebdabcac,24
ebdabcad,4
ebdabcbc,38
ebdabcbd,6
ebdabccc,32
ebdabccd,3
ebdabcce,1
ebdabdac,98
ebdabdad,11
ebdabdae,3
ebdabdbc,30
ebdabdbd,11
ebdabdcc,62
ebdabdcd,5
ebdacaac,12
ebdacaad,5
ebdacabc,2
ebdacacc,17
ebdacacd,10
ebdacace,4
ebdacbac,47
ebdacbad,15
ebdacbae,1
ebdacbbc,32
ebdacbbd,8
ebdacbbe,1
ebdacbcc,94
ebdacbcd,18
ebdacbce,18
ebdaccac,29
ebdaccad,7
ebdaccbc,27
ebdaccbd,9
ebdaccbe,1
ebdacccc,38
ebdacccd,8
ebdaccce,3
ebdacdac,102
ebdacdad,22
ebdacdae,35
ebdacdbc,23
ebdacdbd,21
ebdacdbe,6
ebdacdcc,61
ebdacdcd,31
ebdadaac,5
ebdadaad,14
ebdadaae,1
ebdadabc,3
ebdadacc,9
ebdadacd,3
ebdadbac,21
ebdadbad,12
ebdadbae,7
ebdadbbc,17
ebdadbbd,1
ebdadbbe,2
ebdadbcc,40
ebdadbcd,7
ebdadbce,2
ebdadcac,13
ebdadcad,3
ebdadcae,2
ebdadcbc,14
ebdadcbd,6
ebdadcbe,1
ebdadccc,18
ebdadccd,11
ebdadcce,1
ebdaddac,77
ebdaddad,4
ebdaddae,29
ebdaddbc,23
ebdaddbd,9
ebdaddbe,4
ebdaddcc,39
ebdaddcd,30
ebdaddce,1
ebdaeaac,34
ebdaeaad,16
ebdaeaae,1
ebdaeabc,13
ebdaeabd,3
ebdaeabe,1
ebdaeacc,23
ebdaeacd,3
ebdaeace,65
ebdaebac,136
ebdaebad,63
ebdaebae,3
ebdaebbc,76
ebdaebbd,35
ebdaebbe,2
ebdaebcc,162
ebdaebcd,33
ebdaebce,119
ebdaecac,46
ebdaecad,18
ebdaecbc,57
ebdaecbd,17
ebdaeccc,87
ebdaeccd,29
ebdaecce,17
ebdaedac,107
ebdaedad,60
ebdaedae,12
ebdaedbc,48
ebdaedbd,50
ebdaedbe,7
ebdaedcc,41
ebdaedcd,17
ebdaedce,6
ebdbaaad,3
ebdbaabd,2
ebdbaacd,2
ebdbabac,3
ebdbabad,17
ebdbabae,1
ebdbabbc,4
ebdbabbd,19
ebdbabcc,4
ebdbabcd,5
ebdbabce,4
ebdbacac,2
ebdbacad,10
ebdbacbc,2
ebdbacbd,6
ebdbaccc,3
ebdbaccd,1
ebdbacce,5
ebdbadac,6
ebdbadae,29
ebdbadbc,3
ebdbadbd,4
ebdbadbe,28
ebdbadcc,1
ebdbadcd,10
ebdbadce,3
ebdbbaad,1
ebdbbacc,3
ebdbbacd,2
ebdbbace,1
ebdbbbac,4
ebdbbbad,9
ebdbbbae,1
ebdbbbbc,2
ebdbbbbd,6
ebdbbbbe,1
ebdbbbcc,5
ebdbbbcd,1
ebdbbbce,9
ebdbbcac,1
ebdbbcad,3
ebdbbcae,1
ebdbbcbc,2
ebdbbcbd,3
ebdbbccc,5
ebdbbcce,2
ebdbbdac,7
ebdbbdad,2
ebdbbdae,26
ebdbbdbc,3
ebdbbdbd,1
ebdbbdbe,25
ebdbbdcc,11
ebdbbdcd,20
ebdbbdce,8
ebdbcaac,2
ebdbcaad,3
ebdbcaae,1
ebdbcabc,1
ebdbcabe,1
ebdbcacc,1
ebdbcace,2
ebdbcbac,11
ebdbcbad,11
ebdbcbae,9
ebdbcbbc,9
ebdbcbbd,3
ebdbcbbe,4
ebdbcbcc,20
ebdbcbcd,4
ebdbcbce,19
ebdbccac,4
ebdbccad,4
ebdbccae,4
ebdbccbc,2
ebdbccbd,6
ebdbccbe,1
ebdbcccc,7
ebdbcccd,3
ebdbccce,7
ebdbcdac,17
ebdbcdad,8
ebdbcdae,60
ebdbcdbc,7
ebdbcdbd,6
ebdbcdbe,31
ebdbcdcc,6
ebdbcdcd,15
ebdbcdce,8
ebdbdaac,1
ebdbdaad,7
ebdbdaae,7
ebdbdabc,1
ebdbdabe,1
ebdbdacc,5
ebdbdacd,1
ebdbdace,2
ebdbdbac,13
ebdbdbad,3
ebdbdbae,26
ebdbdbbc,9
ebdbdbbd,6
ebdbdbbe,7
ebdbdbcc,13
ebdbdbcd,4
ebdbdbce,16
ebdbdcac,6
ebdbdcad,6
ebdbdcae,7
ebdbdcbc,7
ebdbdcbd,5
ebdbdcbe,3
ebdbdccc,6
ebdbdccd,6
ebdbdcce,5
ebdbddac,30
ebdbddad,5
ebdbddae,61
ebdbddbc,15
ebdbddbd,5
ebdbddbe,26
ebdbddcc,23
ebdbddcd,11
ebdbddce,31
ebdbeaac,24
ebdbeaad,16
ebdbeaae,4
ebdbeabc,4
ebdbeabd,3
ebdbeabe,2
ebdbeacc,3
ebdbeacd,3
ebdbeace,76
ebdbebac,49
ebdbebad,43
ebdbebae,20
ebdbebbc,17
ebdbebbd,21
ebdbebbe,11
ebdbebcc,14
ebdbebcd,28
ebdbebce,160
ebdbecac,6
ebdbecad,17
ebdbecae,6
ebdbecbc,16
ebdbecbd,11
ebdbecbe,4
ebdbeccc,12
ebdbeccd,11
ebdbecce,70
ebdbedac,19
ebdbedad,11
ebdbedae,23
ebdbedbc,7
ebdbedbd,11
ebdbedbe,15
ebdbedcc,41
ebdbedcd,16
ebdbedce,71
ebdcaaae,22
ebdcaabe,8
ebdcaace,42
ebdcabae,51
ebdcabbe,49
ebdcabce,101
ebdcacae,19
ebdcacbe,34
ebdcacce,34
ebdcadae,36
ebdcadbe,28
ebdcadce,38
ebdcbaae,7
ebdcbabe,3
ebdcbace,18
ebdcbbae,37
ebdcbbbe,19
ebdcbbce,58
ebdcbcae,13
ebdcbcbe,25
ebdcbcce,22
ebdcbdae,18
ebdcbdbe,24
ebdcbdce,33
ebdccaae,6
ebdccabe,3
ebdccace,17
ebdccbae,29
ebdccbbe,23
ebdccbce,94
ebdcccae,12
ebdcccbe,22
ebdcccce,39
ebdccdae,36
ebdccdbe,33
ebdccdce,44
ebdcdaae,4
ebdcdabe,1
ebdcdace,9
ebdcdbae,11
ebdcdbbe,14
ebdcdbce,33
ebdcdcae,8
ebdcdcbe,6
ebdcdcce,13
ebdcddae,44
ebdcddbe,14
ebdcddce,37
ebdceaae,34
ebdceabe,5
ebdceace,8
ebdcebae,112
ebdcebbe,65
ebdcebce,60
ebdcecae,48
ebdcecbe,69
ebdcecce,27
ebdcedae,173
ebdcedbe,100
ebdcedce,23
ebddaaae,1
ebddaace,41
ebddabae,4
ebddabbe,10
ebddabce,54
ebddacae,5
ebddacbe,8
ebddacce,5
ebddadae,45
ebddadbe,4
ebddadce,14
ebddbabe,1
ebddbace,14
ebddbbae,7
ebddbbbe,5
ebddbbce,24
ebddbcae,2
ebddbcbe,3
ebddbcce,2
ebddbdae,46
ebddbdbe,15
ebddbdce,13
ebddcaae,11
ebddcabe,2
ebddcace,5
ebddcbae,18
ebddcbbe,10
ebddcbce,9
ebddccae,7
ebddccbe,13
ebddcdae,85
ebddcdbe,22
ebddcdce,17
ebdddaae,27
ebdddabe,1
ebdddbae,50
ebdddbbe,17
ebdddbce,8
ebdddcae,10
ebdddcbe,3
ebdddcce,4
ebddddae,64
ebddddbe,13
ebddddce,16
ebddeaae,32
ebddeabe,4
ebddeace,18
ebddebae,99
ebddebbe,47
ebddebce,92
ebddecae,14
ebddecbe,33
ebddecce,31
ebddedae,35
ebddedbe,12
ebddedce,7
ecaaaacc,3
ecaaaacd,1
ecaaabcc,16
ecaaabcd,2
ecaaaccc,8
ecaaaccd,2
ecaaacce,2
ecaaadac,18
ecaaadbc,17
ecaaadbd,1
ecaaadcc,12
ecaaadcd,4
ecaaadce,5
ecaabace,1
ecaabbcc,14
ecaabbcd,1
ecaabbce,5
ecaabccc,6
ecaabccd,1
ecaabcce,1
ecaabdac,12
ecaabdbc,8
ecaabdbd,1
ecaabdcc,6
ecaabdce,3
ecaacacc,6
ecaacacd,1
ecaacbcc,6
ecaacbcd,4
ecaacbce,6
ecaacccc,6
ecaacccd,2
ecaaccce,5
ecaacdac,4
ecaacdae,1
ecaacdbc,8
ecaacdbd,1
ecaacdcc,11
ecaacdcd,2
ecaacdce,2
ecaadacc,2
ecaadbcc,10
ecaadbcd,2
ecaadccc,2
ecaaddac,5
ecaaddae,1
ecaaddbc,5
ecaaddbd,1
ecaaddcc,3
ecaaddcd,6
ecaaeaac,1
ecaaeaad,3
ecaaeaae,6
ecaaeabc,1
ecaaeabd,2
ecaaeabe,2
ecaaeacc,3
ecaaeacd,6
ecaaeace,2
ecaaebac,4
ecaaebad,12
ecaaebae,6
ecaaebbc,12
ecaaebbd,8
ecaaebbe,3
ecaaebcc,10
ecaaebcd,12
ecaaebce,2
ecaaecac,3
ecaaecad,3
ecaaecae,1
ecaaecbc,6
ecaaecbd,5
ecaaecbe,1
ecaaeccc,8
ecaaeccd,8
ecaaecce,3
ecaaedac,9
ecaaedad,8
ecaaedae,8
ecaaedbc,28
ecaaedbd,11
ecaaedbe,7
ecaaedcc,42
ecaaedcd,42
ecaaedce,10
ecababcc,2
ecababce,3
ecabacce,2
ecabadac,1
ecabadae,2
ecabadcd,9
ecabadce,4
ecabbbcc,1
ecabbbcd,1
ecabbbce,1
ecabbdac,1
ecabbdae,3
ecabbdbc,1
ecabbdcd,3
ecabbdce,2
ecabcacd,2
ecabcace,1
ecabcbcc,2
ecabcbcd,3
ecabcbce,1
ecabcccc,1
ecabccce,1
ecabcdac,1
ecabcdae,1
ecabcdbc,1
ecabcdbe,1
ecabcdcc,1
ecabcdcd,3
ecabcdce,5
ecabdacc,1
ecabdbcd,3
ecabdbce,2
ecabdcce,1
ecabddcc,1
ecabddce,5
ecabeace,4
ecabebad,2
ecabebcd,1
ecabebce,16
ecabecbc,1
ecabecbe,1
ecabeccc,3
ecabeccd,1
ecabecce,2
ecabedad,4
ecabedae,2
ecabedbc,1
ecabedbe,3
ecabedcc,3
ecabedcd,10
ecabedce,10
ecacaace,2
ecacabce,10
ecacacce,6
ecacadae,4
ecacadbe,3
ecacadce,1
ecacbace,1
ecacbbce,15
ecacbcce,7
ecacbdae,2
ecacbdbe,6
ecaccace,1
ecaccbce,8
ecacccce,3
ecaccdae,4
ecaccdbe,9
ecaccdce,8
ecacdace,2
ecacdbce,13
ecacdcce,5
ecacddae,1
ecacddbe,2
ecacddce,5
ecaceaae,1
ecacebae,10
ecacebbe,11
ecacebce,17
ecacecae,9
ecacecbe,6
ecacecce,10
ecacedae,22
ecacedbe,31
ecacedce,68
ecadaace,1
ecadabce,7
ecadacce,7
ecadadae,7
ecadadbe,7
ecadadce,12
ecadbbce,5
ecadbcce,2
ecadbdae,1
ecadbdbe,1
ecadbdce,4
ecadcbce,7
ecadccce,6
ecadcdae,5
ecadcdbe,2
ecadcdce,6
ecaddbce,1
ecaddcce,4
ecadddae,2
ecadddce,8
ecadeaae,5
ecadeace,5
ecadebae,6
ecadebbe,2
ecadebce,6
ecadecae,1
ecadecbe,4
ecadecce,3
ecadedae,12
ecadedbe,8
ecadedce,2
ecbaaacc,3
ecbaabcc,32
ecbaabcd,7
ecbaabce,2
ecbaaccc,12
ecbaaccd,1
ecbaacce,2
ecbaadac,20
ecbaadbc,13
ecbaadbe,1
ecbaadcc,10
ecbaadcd,2
ecbaadce,5
ecbabacc,3
ecbabace,1
ecbabbcc,15
ecbabbcd,2
ecbabbce,3
ecbabccc,9
ecbabccd,2
ecbabcce,5
ecbabdac,20
ecbabdad,3
ecbabdbc,10
ecbabdcc,7
ecbabdcd,2
ecbabdce,1
ecbacacc,8
ecbacacd,2
ecbacbcc,34
ecbacbcd,7
ecbacbce,6
ecbacccc,15
ecbacccd,5
ecbaccce,6
ecbacdac,16
ecbacdad,2
ecbacdae,2
ecbacdbc,16
ecbacdbd,6
ecbacdcc,20
ecbacdcd,10
ecbacdce,9
ecbadacc,2
ecbadacd,1
ecbadbcc,23
ecbadbcd,10
ecbadbce,5
ecbadccc,15
ecbadccd,13
ecbadcce,2
ecbaddac,1
ecbaddad,3
ecbaddae,2
ecbaddbc,7
ecbaddbd,7
ecbaddcc,16
ecbaddcd,14
ecbaddce,1
ecbaeaac,1
ecbaeaad,2
ecbaeaae,2
ecbaeabc,1
ecbaeabe,2
ecbaeacc,5
ecbaeacd,6
ecbaeace,5
ecbaebac,9
ecbaebad,29
ecbaebae,11
ecbaebbc,9
ecbaebbd,15
ecbaebbe,5
ecbaebcc,24
ecbaebcd,27
ecbaebce,23
ecbaecac,5
ecbaecad,4
ecbaecae,1
ecbaecbc,3
ecbaecbd,15
ecbaecbe,6
ecbaeccc,16
ecbaeccd,19
ecbaecce,16
ecbaedac,28
ecbaedad,19
ecbaedae,39
ecbaedbc,21
ecbaedbd,29
ecbaedbe,18
ecbaedcc,52
ecbaedcd,80
ecbaedce,23
ecbbaacc,1
ecbbabcc,2
ecbbabce,3
ecbbaccc,1
ecbbadac,2
ecbbadae,3
ecbbadbe,2
ecbbadcc,1
ecbbadcd,6
ecbbadce,4
ecbbbacc,1
ecbbbbcd,1
ecbbbccc,3
ecbbbcce,2
ecbbbdac,1
ecbbbdae,1
ecbbbdbe,1
ecbbbdcc,1
ecbbbdcd,1
ecbbbdce,5
ecbbcacc,1
ecbbcacd,1
ecbbcbcc,8
ecbbcbcd,5
ecbbcbce,7
ecbbcccc,1
ecbbcccd,4
ecbbccce,6
ecbbcdac,3
ecbbcdad,2
ecbbcdae,4
ecbbcdbc,3
ecbbcdbe,1
ecbbcdcd,3
ecbbcdce,9
ecbbdacc,4
ecbbdacd,1
ecbbdace,4
ecbbdbcc,16
ecbbdbcd,11
ecbbdbce,19
ecbbdccc,4
ecbbdccd,6
ecbbdcce,6
ecbbddac,4
ecbbddad,1
ecbbddae,5
ecbbddbc,1
ecbbddbd,3
ecbbddbe,3
ecbbddcc,8
ecbbddcd,5
ecbbddce,10
ecbbeaad,1
ecbbeaae,3
ecbbeabd,1
ecbbeabe,1
ecbbeacc,1
ecbbeace,4
ecbbebad,4
ecbbebae,7
ecbbebbd,3
ecbbebbe,7
ecbbebcc,6
ecbbebcd,6
ecbbebce,16
ecbbecad,1
ecbbecae,5
ecbbecbc,2
ecbbecbd,4
ecbbecbe,1
ecbbeccc,1
ecbbeccd,4
ecbbecce,13
ecbbedac,5
ecbbedad,6
ecbbedae,35
ecbbedbc,6
ecbbedbd,14
ecbbedbe,9
ecbbedcc,7
ecbbedcd,36
ecbbedce,17
ecbcaace,2
ecbcabce,17
ecbcacce,5
ecbcadae,3
ecbcadbe,5
ecbcadce,4
ecbcbace,4
ecbcbbce,10
ecbcbcce,6
ecbcbdae,2
ecbcbdbe,4
ecbcbdce,6
ecbccace,4
ecbccbce,26
ecbcccce,20
ecbccdae,9
ecbccdbe,19
ecbccdce,9
ecbcdace,1
ecbcdbce,23
ecbcdcce,8
ecbcddae,7
ecbcddbe,14
ecbcddce,15
ecbceaae,5
ecbceabe,3
ecbceace,5
ecbcebae,17
ecbcebbe,11
ecbcebce,48
ecbcecae,11
ecbcecbe,26
ecbcecce,32
ecbcedae,65
ecbcedbe,96
ecbcedce,139
ecbdaace,2
ecbdabce,9
ecbdacce,8
ecbdadae,5
ecbdadbe,6
ecbdadce,14
ecbdbace,2
ecbdbbce,9
ecbdbcce,5
ecbdbdae,7
ecbdbdbe,7
ecbdbdce,4
ecbdcace,4
ecbdcbce,15
ecbdccce,7
ecbdcdae,12
ecbdcdbe,11
ecbdcdce,16
ecbddace,3
ecbddbce,19
ecbddcce,17
ecbdddae,10
ecbdddbe,11
ecbdddce,20
ecbdeaae,4
ecbdeabe,2
ecbdeace,8
ecbdebae,4
ecbdebbe,2
ecbdebce,33
ecbdecae,4
ecbdecbe,6
ecbdecce,13
ecbdedae,75
ecbdedbe,27
ecbdedce,23
eccaabcc,1
eccaaccc,1
eccaadac,1
eccaadbc,3
eccabbcc,4
eccabbce,1
eccabccd,1
eccabdac,1
eccabdcc,1
eccabdce,1
eccacbcc,4
eccacbcd,2
eccacccc,1
eccacccd,1
eccacdac,1
eccacdad,3
eccacdbc,2
eccacdcc,6
eccacdcd,1
eccacdce,1
eccadbcc,10
eccadbcd,1
eccadccc,3
eccadccd,5
eccadcce,1
eccaddac,1
eccaddae,1
eccaddbc,4
eccaddbd,1
eccaddbe,1
eccaddcc,11
eccaddcd,4
eccaeaad,2
eccaeabd,1
eccaeacd,1
eccaeace,3
eccaebad,2
eccaebae,3
eccaebbd,2
eccaebcc,3
eccaebcd,5
eccaebce,5
eccaecad,1
eccaecbd,1
eccaecbe,2
eccaeccd,8
eccaecce,3
eccaedac,3
eccaedad,1
eccaedae,24
eccaedbc,5
eccaedbd,11
eccaedbe,8
eccaedcc,9
eccaedcd,15
eccaedce,11
eccbaacc,1
eccbabcc,1
eccbabcd,2
eccbaccd,1
eccbadbc,3
eccbadce,1
eccbbacc,1
eccbbbcc,1
eccbbcce,1
eccbbdac,1
eccbbdbd,2
eccbbdcc,2
eccbcbcc,5
eccbcbcd,1
eccbcbce,2
eccbcccc,4
eccbcccd,1
eccbccce,3
eccbcdac,1
eccbcdad,1
eccbcdae,1
eccbcdbc,3
eccbcdcc,2
eccbcdcd,1
eccbcdce,4
eccbdacd,2
eccbdace,2
eccbdbcc,5
eccbdbcd,4
eccbdbce,6
eccbdccc,3
eccbdccd,6
eccbdcce,2
eccbddac,3
eccbddad,3
eccbddbc,4
eccbddbd,4
eccbddbe,1
eccbddcc,3
eccbddcd,7
eccbddce,7
eccbeaad,1
eccbeabd,1
eccbeacd,1
eccbeace,1
eccbebad,5
eccbebae,6
eccbebbd,1
eccbebbe,4
eccbebcc,3
eccbebcd,11
eccbebce,15
eccbecae,1
eccbecbd,3
eccbecbe,7
eccbeccc,2
eccbeccd,2
eccbecce,10
eccbedac,2
eccbedad,7
eccbedae,56
eccbedbc,3
eccbedbd,14
eccbedbe,14
eccbedcc,7
eccbedcd,23
eccbedce,32
ecccacce,1
ecccbbce,1
ecccbcce,2
ecccbdae,1
ecccbdbe,1
eccccace,1
eccccbce,2
ecccccce,3
eccccdae,3
eccccdbe,2
eccccdce,4
ecccdace,2
ecccdbce,13
ecccdcce,7
ecccddae,3
ecccddbe,5
ecccddce,16
eccceace,5
ecccebae,4
ecccebbe,1
ecccebce,13
ecccecbe,2
ecccecce,12
ecccedae,10
ecccedbe,19
ecccedce,25
eccdabce,2
eccdadce,1
eccdbcce,1
eccdbdce,1
eccdcbce,4
eccdccce,2
eccdcdae,1
eccdcdbe,2
eccdcdce,7
eccddace,1
eccddbce,6
eccddcce,3
eccdddbe,4
eccdddce,12
eccdeaae,2
eccdeabe,4
eccdeace,2
eccdebae,3
eccdebce,7
eccdecae,1
eccdecbe,2
eccdecce,6
eccdedae,81
eccdedbe,12
eccdedce,17
ecdaaaac,4
ecdaaabc,3
ecdaaacc,2
ecdaaacd,5
ecdaabac,28
ecdaabad,1
ecdaabbc,30
ecdaabbd,1
ecdaabcc,17
ecdaabcd,23
ecdaabce,1
ecdaacac,16
ecdaacbc,26
ecdaacbd,2
ecdaaccc,21
ecdaaccd,7
ecdaacce,2
ecdaadac,24
ecdaadad,5
ecdaadbc,14
ecdaadbd,4
ecdaadcc,18
ecdaadcd,2
ecdabaac,2
ecdababc,2
ecdababd,1
ecdabacc,2
ecdabacd,2
ecdabace,3
ecdabbac,20
ecdabbbc,12
ecdabbbd,2
ecdabbcc,23
ecdabbcd,4
ecdabbce,5
ecdabcac,6
ecdabcad,2
ecdabcbc,16
ecdabcbd,4
ecdabccc,16
ecdabccd,3
ecdabcce,1
ecdabdac,26
ecdabdad,3
ecdabdae,1
ecdabdbc,14
ecdabdbd,4
ecdabdcc,19
ecdabdcd,3
ecdacaac,1
ecdacaad,1
ecdacabc,2
ecdacabd,1
ecdacacc,6
ecdacacd,1
ecdacbac,10
ecdacbad,6
ecdacbbc,16
ecdacbbd,3
ecdacbcc,34
ecdacbcd,10
ecdacbce,9
ecdaccac,2
ecdaccad,2
ecdaccbc,22
ecdaccbd,7
ecdacccc,30
ecdacccd,9
ecdaccce,2
ecdacdac,21
ecdacdad,3
ecdacdae,4
ecdacdbc,21
ecdacdbd,12
ecdacdbe,1
ecdacdcc,31
ecdacdcd,16
ecdadaac,2
ecdadacc,6
ecdadacd,2
ecdadbac,7
ecdadbae,1
ecdadbbc,8
ecdadbbd,5
ecdadbbe,3
ecdadbcc,20
ecdadbcd,14
ecdadbce,1
ecdadcac,1
ecdadcad,4
ecdadcae,1
ecdadcbc,6
ecdadcbd,4
ecdadcbe,4
ecdadccc,11
ecdadccd,11
ecdadcce,4
ecdaddac,20
ecdaddad,6
ecdaddae,6
ecdaddbc,20
ecdaddbd,7
ecdaddbe,2
ecdaddcc,17
ecdaddcd,22
ecdaddce,2
ecdaeaac,6
ecdaeaad,7
ecdaeabd,3
ecdaeacc,9
ecdaeacd,7
ecdaeace,3
ecdaebac,17
ecdaebad,21
ecdaebae,1
ecdaebbc,18
ecdaebbd,19
ecdaebcc,37
ecdaebcd,27
ecdaebce,24
ecdaecac,11
ecdaecad,11
ecdaecae,1
ecdaecbc,20
ecdaecbd,33
ecdaecbe,3
ecdaeccc,29
ecdaeccd,32
ecdaecce,18
ecdaedac,34
ecdaedad,23
ecdaedae,5
ecdaedbc,36
ecdaedbd,38
ecdaedbe,15
ecdaedcc,13
ecdaedcd,23
ecdaedce,11
ecdbaaad,2
ecdbaabc,1
ecdbaacc,2
ecdbabac,1
ecdbabad,5
ecdbabbd,4
ecdbabcc,2
ecdbabcd,2
ecdbabce,1
ecdbacac,2
ecdbacad,3
ecdbacbd,6
ecdbaccc,1
ecdbadac,4
ecdbadae,7
ecdbadbc,1
ecdbadbd,2
ecdbadbe,7
ecdbadcc,2
ecdbadcd,7
ecdbbaad,1
ecdbbaae,1
ecdbbabe,1
ecdbbacc,1
ecdbbbac,3
ecdbbbad,2
ecdbbbbd,6
ecdbbbcc,4
ecdbbbcd,2
ecdbbcac,1
ecdbbcad,1
ecdbbcae,1
ecdbbcbc,1
ecdbbcbd,3
ecdbbcbe,1
ecdbbccc,3
ecdbbccd,1
ecdbbcce,5
ecdbbdac,3
ecdbbdad,1
ecdbbdae,9
ecdbbdbc,1
ecdbbdbd,1
ecdbbdbe,6
ecdbbdcc,4
ecdbbdcd,7
ecdbbdce,6
ecdbcabe,1
ecdbcacc,1
ecdbcace,1
ecdbcbac,2
ecdbcbad,4
ecdbcbae,1
ecdbcbbc,1
ecdbcbbd,1
ecdbcbbe,6
ecdbcbcc,5
ecdbcbcd,3
ecdbcbce,6
ecdbccac,1
ecdbccbc,4
ecdbccbd,3
ecdbccbe,4
ecdbcccc,5
ecdbcccd,2
ecdbccce,1
ecdbcdac,8
ecdbcdae,17
ecdbcdbc,8
ecdbcdbd,3
ecdbcdbe,11
ecdbcdcc,3
ecdbcdcd,14
ecdbcdce,6
ecdbdbac,3
ecdbdbad,3
ecdbdbae,6
ecdbdbbc,5
ecdbdbbd,1
ecdbdbbe,4
ecdbdbcc,4
ecdbdbcd,6
ecdbdbce,3
ecdbdcac,3
ecdbdcad,1
ecdbdcae,6
ecdbdcbc,9
ecdbdcbd,4
ecdbdcbe,5
ecdbdccc,2
ecdbdccd,11
ecdbdcce,7
ecdbddac,19
ecdbddad,2
ecdbddae,18
ecdbddbc,14
ecdbddbd,5
ecdbddbe,16
ecdbddcc,6
ecdbddcd,11
ecdbddce,17
ecdbeaad,1
ecdbeacd,1
ecdbeace,11
ecdbebac,6
ecdbebad,21
ecdbebae,2
ecdbebbc,2
ecdbebbd,15
ecdbebbe,7
ecdbebcc,6
ecdbebcd,9
ecdbebce,53
ecdbecac,3
ecdbecad,7
ecdbecae,6
ecdbecbc,4
ecdbecbd,13
ecdbecbe,7
ecdbeccc,3
ecdbeccd,15
ecdbecce,48
ecdbedac,3
ecdbedad,3
ecdbedae,12
ecdbedbc,5
ecdbedbd,17
ecdbedbe,19
ecdbedcc,11
ecdbedcd,16
ecdbedce,47
ecdcaaae,8
ecdcaabe,5
ecdcaace,5
ecdcabae,26
ecdcabbe,16
ecdcabce,31
ecdcacae,6
ecdcacbe,17
ecdcacce,17
ecdcadae,14
ecdcadbe,10
ecdcadce,20
ecdcbaae,1
ecdcbabe,2
ecdcbace,3
ecdcbbae,12
ecdcbbbe,14
ecdcbbce,21
ecdcbcae,5
ecdcbcbe,9
ecdcbcce,13
ecdcbdae,8
ecdcbdbe,5
ecdcbdce,27
ecdccaae,3
ecdccabe,1
ecdccace,5
ecdccbae,15
ecdccbbe,13
ecdccbce,27
ecdcccae,9
ecdcccbe,21
ecdcccce,23
ecdccdae,14
ecdccdbe,19
ecdccdce,44
ecdcdace,1
ecdcdbae,5
ecdcdbbe,8
ecdcdbce,21
ecdcdcae,5
ecdcdcbe,13
ecdcdcce,17
ecdcddae,9
ecdcddbe,19
ecdcddce,31
ecdceaae,3
ecdceabe,5
ecdceace,4
ecdcebae,27
ecdcebbe,21
ecdcebce,30
ecdcecae,18
ecdcecbe,39
ecdcecce,33
ecdcedae,84
ecdcedbe,86
ecdcedce,40
ecddaabe,1
ecddaace,3
ecddabbe,3
ecddabce,6
ecddacbe,5
ecddacce,3
ecddadae,5
ecddadbe,5
ecddadce,4
ecddbbae,2
ecddbbbe,2
ecddbbce,3
ecddbcbe,3
ecddbcce,2
ecddbdae,9
ecddbdbe,1
ecddbdce,4
ecddcaae,1
ecddcabe,1
ecddcbae,5
ecddcbbe,3
ecddcbce,7
ecddccbe,6
ecddccce,7
ecddcdae,20
ecddcdbe,7
ecddcdce,8
ecdddaae,4
ecdddace,1
ecdddbae,12
ecdddbbe,13
ecdddbce,3
ecdddcae,1
ecdddcbe,7
ecdddcce,3
ecddddae,8
ecddddbe,9
ecddddce,9
ecddeaae,1
ecddeace,1
ecddebae,15
ecddebbe,14
ecddebce,22
ecddecae,9
ecddecbe,23
ecddecce,15
ecddedae,12
ecddedbe,10
ecddedce,16
edaaaaac,47
edaaaaad,42
edaaaabc,6
edaaaabd,5
edaaaacc,19
edaaabac,45
edaaabad,50
edaaabae,4
edaaabbc,13
edaaabbd,13
edaaabbe,1
edaaabcc,71
edaaabcd,5
edaaabce,1
edaaacac,3
edaaacad,3
edaaacae,1
edaaacbc,2
edaaaccc,24
edaaaccd,1
edaaadac,77
edaaadad,3
edaaadbc,42
edaaadbd,4
edaaadcc,116
edaaadcd,5
edaaadce,1
edaabaac,43
edaabaad,12
edaababc,2
edaababd,4
edaabacc,10
edaabbac,25
edaabbad,24
edaabbae,5
edaabbbc,17
edaabbbd,1
edaabbbe,2
edaabbcc,54
edaabbcd,2
edaabbce,2
edaabcac,1
edaabcad,1
edaabcbc,6
edaabccc,18
edaabdac,40
edaabdad,4
edaabdae,1
edaabdbc,20
edaabdbd,3
edaabdbe,1
edaabdcc,57
edaabdcd,1
edaabdce,2
edaacaac,28
edaacaad,3
edaacaae,1
edaacabc,6
edaacacc,6
edaacacd,1
edaacbac,44
edaacbad,6
edaacbae,6
edaacbbc,16
edaacbbd,1
edaacbbe,2
edaacbcc,24
edaacbcd,6
edaacbce,3
edaaccac,8
edaaccad,1
edaaccae,2
edaaccbc,11
edaaccbd,2
edaaccbe,1
edaacccc,8
edaacccd,4
edaaccce,2
edaacdac,63
edaacdad,2
